# 2026-05-07 16:43:14
# b6e23028e27a7cbdaeb4905a3e6d20cb
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.577959734660946900e+01;1.818506967297797061e+01;-2.431421135760183816e+00;-1.997489936446104342e-01;-3.677447347718364005e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.615505125900532235e+01;1.855301077045983860e+01;-2.506153920514886835e+00;-2.009671571354671171e-01;-2.820011467385641346e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.653105045428869602e+01;1.892140673455982736e+01;-2.581385619210219140e+00;-2.018700466626963674e-01;-1.991757929811490205e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.690746094737425764e+01;1.929014914246229750e+01;-2.656975935515972775e+00;-2.024671490813914621e-01;-1.187978106298656850e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.728413649304416566e+01;1.965911732924742950e+01;-2.732784535596795017e+00;-2.027657936488401202e-01;-4.036828620136301694e-04;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.766094120237112364e+01;2.002820049934167201e+01;-2.808675263121034771e+00;-2.027721709475005518e-01;3.653075811745343780e-04;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.803774235752063149e+01;2.039729063077643545e+01;-2.884514470655619167e+00;-2.024911492863455953e-01;1.123137984652459575e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.841440634340976956e+01;2.076627844461984651e+01;-2.960169949643939091e+00;-2.019264042302629791e-01;1.873672884446603466e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.879080621467369383e+01;2.113506077189698118e+01;-3.035512223140032884e+00;-2.010804500647348225e-01;2.620650646680649978e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.916681649830742273e+01;2.150353542014972419e+01;-3.110413271152293824e+00;-1.999546821300345889e-01;3.367716621718752201e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.954234169454657533e+01;2.187162907141948409e+01;-3.184751934749042945e+00;-1.985492976940067267e-01;4.118537415389166879e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.991736033058285216e+01;2.223934048881630687e+01;-3.258422083999128027e+00;-1.968630605356390673e-01;4.876838353872884647e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.029187695485610021e+01;2.260669352803673249e+01;-3.331322333878988573e+00;-1.948932231509149515e-01;5.646479887940227677e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.066588482661942905e+01;2.297370057490268991e+01;-3.403348132671249360e+00;-1.926356685246232714e-01;6.431125875524779621e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.103937441083802540e+01;2.334037086001129424e+01;-3.474392988488927969e+00;-1.900848715698975344e-01;7.235562289528406528e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.141232854319981271e+01;2.370670571393830528e+01;-3.544346970820235310e+00;-1.872335807833004351e-01;8.061611619002281501e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.178475344720507323e+01;2.407272895802581303e+01;-3.613102289967080161e+00;-1.840743884656219076e-01;8.920176271881512242e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.215695635982084966e+01;2.443876021645281682e+01;-3.680601371546105227e+00;-1.805885872583433971e-01;9.803854210091004356e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.252942010606015444e+01;2.480529210744038338e+01;-3.746810246719264548e+00;-1.767762475765750074e-01;1.073232460466960400e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.290212231256180075e+01;2.517232064594464447e+01;-3.811594401067550208e+00;-1.725675680759559960e-01;1.102554288308038415e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.327464330424407635e+01;2.553943365170560753e+01;-3.874839402807583877e+00;-1.689778964933006944e-01;6.795623877146817621e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.364656317030403088e+01;2.590611280406475103e+01;-3.937055043889511996e+00;-1.675481723600578954e-01;7.615331934252785083e-04;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.401749324550303655e+01;2.627183364906531082e+01;-3.999001667842846164e+00;-1.684113672916716653e-01;-5.390127733706197993e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.438707274425517824e+01;2.663609898108941465e+01;-4.061449836617062381e+00;-1.715354037634769235e-01;-1.149012146546525906e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.475497643984154195e+01;2.699844596612977909e+01;-4.125150634557609663e+00;-1.768770233420363935e-01;-1.748103769219960801e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.512069304044843676e+01;2.735822545112636206e+01;-4.190781070599555846e+00;-1.843451517842139287e-01;-2.324054320276636859e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.548349447923104805e+01;2.771457314452931797e+01;-4.258907463349538070e+00;-1.937879007640737061e-01;-2.873378690239823674e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.584416810081829396e+01;2.806810778599104594e+01;-4.330312775444567386e+00;-2.051202446893122255e-01;-3.384317950025599736e-02;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.620464570887203237e+01;2.842055311385208327e+01;-4.405985734796437292e+00;-2.181221913226347731e-01;-3.840440835931399621e-02;7.599999999999999645e+00;-3.158394796153281003e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.656500115981767607e+01;2.877179820202498206e+01;-4.486502435304156045e+00;-2.329338773854276734e-01;-4.242232284999789688e-02;7.448738848821029102e+00;-8.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.692387455840015775e+01;2.912033475142732541e+01;-4.572014948662433298e+00;-2.472486316143493179e-01;-2.985925748750703490e-02;7.052782150372709502e+00;-7.999999999999991118e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.727964587642109606e+01;2.946493443869439588e+01;-4.660469944348334614e+00;-2.538653965436247217e-01;-6.255351790958043126e-03;6.636971822471517513e+00;-7.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.763148899713088369e+01;2.980553483801445225e+01;-4.748702305610068564e+00;-2.516503921353309692e-01;1.773456308705124301e-02;6.198379226937012376e+00;-8.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.797485741528369019e+01;3.013845583437693421e+01;-4.832758719795852365e+00;-2.417302104744150359e-01;4.193744057092305827e-02;5.738119060326248189e+00;-8.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.831364802385975565e+01;3.046809098541053729e+01;-4.910987510291388247e+00;-2.224371691683939556e-01;7.036518734650017148e-02;5.244555330365228585e+00;-8.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.864960639085721894e+01;3.079671977626438206e+01;-4.980781078602102951e+00;-1.958690435240184879e-01;8.438037030834708019e-02;4.704256236782060618e+00;-7.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.897784732976518285e+01;3.111958413075983998e+01;-5.039947982960974571e+00;-1.620886538121229792e-01;1.576458332457185696e-01;4.108305212466026646e+00;-5.669443473790329868e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.929973530887408018e+01;3.143875621400188791e+01;-5.081673902648152108e+00;-9.641742098412858786e-02;1.270652590691326300e-01;3.637075791604367669e+00;-3.215099162669180721e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.959313199059284827e+01;3.173094155361993529e+01;-5.108307343204521622e+00;-1.011566982987423535e-01;-9.367789111791376133e-02;3.367747238500343521e+00;-2.043869164312492881e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.984008984345393500e+01;3.197623368045660186e+01;-5.136942175170189806e+00;-1.223239479551263137e-01;1.607822400239189431e-02;3.214377448547619309e+00;-8.559949560118355061e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.006046385210480665e+01;3.219521572445241731e+01;-5.161672078046451340e+00;-9.521618188984268261e-02;1.956861787656129781e-01;3.155145686343024281e+00;7.263193478409080139e-02;1.000000000000000000e+00;1.000000000000000000e+00
3.026640034323876449e+01;3.240063715962035218e+01;-5.176227913787209367e+00;-4.948893506726890351e-02;1.618326640988727860e-01;3.159882819605246862e+00;1.674745833186695385e-02;1.000000000000000000e+00;1.000000000000000000e+00
3.046476698829292218e+01;3.259886042038195342e+01;-5.183768786620015945e+00;-3.103894560093042529e-02;7.439444981423230796e-02;3.160933992964952477e+00;-3.899850555760794868e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.066079809710738147e+01;3.279483807599992673e+01;-5.188346353824339729e+00;6.412788183188742599e-04;4.770961844895321158e-01;3.136655113676041662e+00;-2.452061757928480634e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.085810451240882202e+01;3.299165421007381838e+01;-5.174445602502495412e+00;1.671083691888223810e-01;1.288378706546634778e+00;3.121192688546982286e+00;1.597126313356936056e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.105586298348253038e+01;3.317901595382747360e+01;-5.111168514555905595e+00;5.112554599132886901e-01;1.780246279565398382e+00;3.131295714334140001e+00;1.468055398374521203e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.125316214763385503e+01;3.333253121800162688e+01;-4.987232951296800110e+00;8.265023553625032715e-01;1.343740408641677320e+00;3.140532131854851361e+00;4.278994723073710760e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.145101346342893578e+01;3.344834700023017149e+01;-4.826821456232900154e+00;1.056469125607548021e+00;1.045373128204031721e+00;3.167374783390946913e+00;2.983044183713261521e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.164835054239781087e+01;3.352852574373549999e+01;-4.646507031336068572e+00;1.237308501255396154e+00;7.313770117967618445e-01;3.185905846629912830e+00;1.837337816842251337e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.184754946195011982e+01;3.358228564456990028e+01;-4.454699621121858577e+00;1.344425382042435446e+00;3.374833522199774394e-01;3.197373172650351592e+00;-5.618194482003590479e-02;1.000000000000000000e+00;1.000000000000000000e+00
3.204876447714217846e+01;3.362338224247815788e+01;-4.257726140726383335e+00;1.372605756249943632e+00;-5.649357937101775334e-03;3.193835609956030552e+00;6.395047677400114150e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.225081755631166658e+01;3.366487528919031291e+01;-4.059979398967092479e+00;1.358831168401208211e+00;-8.979082811682576179e-04;3.234039844892775850e+00;4.711386353616785483e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.245684506735192087e+01;3.370722145494823963e+01;-3.858350686847406230e+00;1.373970865362334814e+00;1.428530330019914529e-01;3.263916169136551915e+00;-2.261953385692115279e-02;1.000000000000000000e+00;1.000000000000000000e+00
3.268008081341983484e+01;3.374638531303252620e+01;-3.638577188576001209e+00;1.413817713229926332e+00;1.231476753232491755e-01;3.262368737913988070e+00;1.023997737849060785e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.294045642181050226e+01;3.378441230988044452e+01;-3.380993406175908156e+00;1.427638133999340031e+00;-1.716687106873089272e-02;3.343097044670516382e+00;3.522776043798755641e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.324091756981201939e+01;3.382972403781884196e+01;-3.083968577635217478e+00;1.411764428960538664e+00;-3.619381339641184608e-02;3.645985808890207291e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.357769140159560806e+01;3.388434779502320993e+01;-2.751654179928652688e+00;1.405344940639450479e+00;-1.999204833975557621e-02;4.081782801235831926e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.392646501376248835e+01;3.394327495004818473e+01;-2.407894637596228460e+00;1.395487083692373398e+00;-3.405808406013290796e-02;4.488728879998597598e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.427912167476809202e+01;3.400700565688645582e+01;-2.061044356412089940e+00;1.382635630172256214e+00;-3.693175171424786796e-02;4.865722306933422558e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.463402801213341320e+01;3.407569812033884915e+01;-1.712849218928940154e+00;1.369307001319270523e+00;-3.351869619434112019e-02;5.217692683729344694e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.498396196857238749e+01;3.414747886419521450e+01;-1.370356447208922690e+00;1.361663618266060194e+00;-8.335518690414623569e-04;5.542892431414528254e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.532468157921542229e+01;3.421746548808474842e+01;-1.036902214137449985e+00;1.367164428197309656e+00;2.167460752254998790e-02;5.842161638696996562e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.565738543670306626e+01;3.428342747761046638e+01;-7.108027312722250413e-01;1.377704964068590554e+00;8.155944922872410130e-02;6.120285221093801908e+00;-4.777884762001782804e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.598775364811474731e+01;3.434014746210359448e+01;-3.853399861377757585e-01;1.426532558756764324e+00;1.164776122718201856e-01;5.856702886542215047e+00;-8.000000000000015987e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.631864356146158457e+01;3.438436356600829669e+01;-5.741763113560723053e-02;1.426485187366207885e+00;-1.421842680744216381e-01;5.385789643838910123e+00;-8.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
