# 2026-04-18 23:47:11
# 82aff912da886c68fe4ae8c234907338
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.217061834420736055e+01;-1.872402777273530328e+00;-3.357433159343184426e-01;-2.373631103821564725e+00;2.212577354758527903e+00;2.002258941413025184e+00;-2.613072639009549558e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.228166602664012075e+01;-1.941303642220247871e+00;-4.228309647904073265e-01;-2.117252052843877408e+00;1.984476122559951206e+00;1.851672094969158300e+00;-2.526260945901986243e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.238557015245589632e+01;-1.987025367546959354e+00;-5.161347224569090564e-01;-1.946284815800832124e+00;1.372308655309232295e+00;1.704028073992477132e+00;-1.591126935822040345e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.248508032193015893e+01;-2.017945436548737703e+00;-6.107191987821591894e-01;-1.834308952240911728e+00;9.826594292725153723e-01;1.608429375159841745e+00;-9.043513932299499514e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.258224183503679150e+01;-2.039081154170789389e+00;-7.055540081602091895e-01;-1.739100290010716199e+00;1.287025297834157200e+00;1.552838934141095750e+00;-1.277301099584395548e-02;1.000000000000000000e+00;1.000000000000000000e+00
1.267846248689432187e+01;-2.048185448094529626e+00;-8.013429724308290814e-01;-1.578825463273862750e+00;2.089517724595568282e+00;1.552047261038157711e+00;1.099111320533717517e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.277467468860803379e+01;-2.037946211352547277e+00;-8.970087750435798979e-01;-1.336673096556842077e+00;2.604430268520292024e+00;1.618748448848701615e+00;1.294030615836024634e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.287325698257232531e+01;-2.003128259644548770e+00;-9.892377234389806429e-01;-1.093419437868997646e+00;2.181535019773588768e+00;1.695725082019004182e+00;7.267649544349172874e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.297661919656717977e+01;-1.946336553710139805e+00;-1.075600038246873558e+00;-8.911214390736263979e-01;1.806028503435770594e+00;1.739460727719048805e+00;2.266710038795693438e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.308636847727954589e+01;-1.869587146804444044e+00;-1.154050233635448564e+00;-7.082901633281264431e-01;1.398360380968956651e+00;1.753703960919615445e+00;6.301400111241131086e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.320206937760772625e+01;-1.776684691216575462e+00;-1.223012774790017465e+00;-5.820744567191477037e-01;7.662889656550904149e-01;1.794796120952150575e+00;1.971253005156484273e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.332194076748297107e+01;-1.674383352806366521e+00;-1.285491461316727646e+00;-5.184066104215339088e-01;5.228862257697827198e-01;1.921948696202010920e+00;4.029329550340644772e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.344816149141870198e+01;-1.562655729582418829e+00;-1.344216322828591048e+00;-4.471528211654520191e-01;6.269465389121312571e-01;2.170496850140968714e+00;4.999999999999997335e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.359164054426465995e+01;-1.430466694616419288e+00;-1.400004293219445861e+00;-3.481423893614061793e-01;7.518744663698029296e-01;2.479081907668934548e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.377190121279778268e+01;-1.257105650143856224e+00;-1.449399200643092023e+00;-2.104963501472555953e-01;6.517197263339743474e-01;2.819300230600259471e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.400858964167867526e+01;-1.022785872172752963e+00;-1.482800608063713499e+00;-8.395836226270633751e-02;3.751824428937063916e-01;3.211750002579840224e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.429879309186770797e+01;-7.328470750806460599e-01;-1.495191590365400502e+00;-1.680679581184729363e-02;8.145360141276200561e-02;3.635570461559222366e+00;4.736589553559949373e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.469181080405850892e+01;-3.398728964480473569e-01;-1.501041122289053176e+00;-1.568789601889761937e-02;-5.855766154067579103e-03;4.115883837138251344e+00;4.408668318777036355e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.526337637053934237e+01;2.316030547692333741e-01;-1.511162088984983942e+00;-2.007162936899476238e-02;-9.481775206147520507e-03;4.688303080103898068e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.587107491513219948e+01;8.391366622984757218e-01;-1.525319660202611782e+00;-2.666804766442543162e-02;-6.687295470269889221e-03;5.296902039573724075e+00;4.999999999999991118e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.647500680177529375e+01;1.442842678995522654e+00;-1.541835383258914671e+00;-2.610557076545890268e-02;1.028276964629473711e-02;5.839219989285488133e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.706089760327554572e+01;2.028601413119872188e+00;-1.554274703161878213e+00;-1.455742963104343299e-02;2.849239570276628289e-02;6.321028246913135362e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.761871463244679603e+01;2.586411637609601133e+00;-1.557029968695051947e+00;5.969436929982745166e-03;4.273842272583192742e-02;6.747856577461190497e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.815465149430877645e+01;3.122257445050250269e+00;-1.547151175714891469e+00;3.184231348138925888e-02;5.342877245768261341e-02;7.133928581686673986e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.867255570902729289e+01;3.639599734284269417e+00;-1.523032067246554266e+00;6.220544018594167945e-02;6.455425692937556692e-02;7.488122538780412007e+00;3.656744640078323227e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.917112238814025460e+01;4.136595758609858287e+00;-1.483488606013545930e+00;9.799098111211261564e-02;8.002612509453506384e-02;7.512430057052431387e+00;-8.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.964915087944447336e+01;4.611273192405321630e+00;-1.426985753484301345e+00;1.402707290009313490e-01;9.641878323461385014e-02;6.984851430147765328e+00;-5.878691269537489994e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.010763052609885548e+01;5.063628746587215623e+00;-1.352299483011626835e+00;1.881622792331488492e-01;1.117242619648400603e-01;6.587687675439827473e+00;-4.415059279569394590e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.054900697748726301e+01;5.494946232696407584e+00;-1.258606377519976061e+00;2.406906000046211136e-01;1.260711539929605662e-01;6.284920247240231461e+00;-4.122661564662703171e+00;1.000000000000000000e+00;1.000000000000000000e+00
