# 2026-05-29 15:56:16
# 7a5836f9cc5a4fc96d7666776a2b0165
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.947115277229247354e+01;1.455965682368089986e+01;8.819090237330890147e+00;7.014128274702211563e-01;-9.941220292928279467e-02;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.985505234151970555e+01;1.485611803798506791e+01;9.062995193545710038e+00;6.812625352711153548e-01;-5.327161487650034465e-03;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.025003786657802252e+01;1.516166019711921109e+01;9.313310103204003099e+00;6.981453297743770436e-01;9.465000558085379101e-02;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.066107555827233710e+01;1.546945372298015897e+01;9.585734642171177100e+00;7.579062336001443079e-01;1.984970402483145768e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.110216827496127934e+01;1.577386958683634965e+01;9.904942672378313162e+00;8.670016331149659194e-01;2.738027894357044634e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.156526824526514474e+01;1.604961975307623590e+01;1.027699566364987227e+01;1.000521733734246022e+00;3.078289030495069412e-01;3.000000000000000000e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.202559394573626861e+01;1.626851985024972791e+01;1.068194318861040948e+01;1.155180016047013813e+00;3.618458055739628976e-01;3.688259346183673681e+00;2.657826205046338597e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.247647801609763007e+01;1.641484912886921066e+01;1.110842201238051530e+01;1.326272768294298521e+00;3.691677611393983649e-01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.291957872344888614e+01;1.648776968578881963e+01;1.154548130954020202e+01;1.467851765646920548e+00;1.851779058692470115e-01;4.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.335914357538040775e+01;1.652446269330879858e+01;1.198351199596835315e+01;1.484152604050878121e+00;-1.223286037856534947e-01;4.000000000000000000e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.380103297956050312e+01;1.658502817788553685e+01;1.242123116119261539e+01;1.360244527861358854e+00;-4.021799835515712518e-01;4.518727037761958165e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.425017031342241580e+01;1.672499380810251068e+01;1.284800272424075729e+01;1.132282854886584200e+00;-5.247947692578875944e-01;4.991018671616056501e+00;9.731952217828446217e-02;1.000000000000000000e+00;1.000000000000000000e+00
3.471119096771369783e+01;1.696843661157726402e+01;1.323950706025699020e+01;9.161851610173453730e-01;-3.571029218986862541e-01;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.518891110208414119e+01;1.728491333117726469e+01;1.359736039995656398e+01;7.875059654256000297e-01;-2.076500460123117120e-01;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.568834912073601373e+01;1.765198192345407691e+01;1.393603278300370540e+01;7.096990820418656032e-01;-1.201734881296508406e-01;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.620176284512023557e+01;1.804980154892036381e+01;1.426058354633656222e+01;6.616947475021385250e-01;-8.121693939920530958e-02;5.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.672429660732745305e+01;1.846822231871802344e+01;1.457357810227701655e+01;6.255161078872837344e-01;-5.113780790815870142e-02;5.000000000000000000e+00;4.999999999999995559e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.727767454734466668e+01;1.892029183850890206e+01;1.489273369720484652e+01;6.067742104550671867e-01;-2.027424747104269662e-02;5.525737905490280433e+00;4.606829340315843346e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.787094816310369083e+01;1.940889765490683416e+01;1.522924215079538790e+01;6.013194812994526739e-01;-2.520923020084218360e-04;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.848819434457551836e+01;1.991730011095470942e+01;1.557927042283357899e+01;6.065838716010960585e-01;1.736434423545623121e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.911789988721957201e+01;2.043206854906784287e+01;1.594195834041452997e+01;6.219992105415844685e-01;2.846228698219838149e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.975577108757109812e+01;2.094680024403788821e+01;1.631869558363739259e+01;6.421811114057229819e-01;3.457441526058339931e-02;6.000000000000000000e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.039669534674708018e+01;2.145550142533763704e+01;1.670857635277652520e+01;6.660878817607315261e-01;3.566550593710565709e-02;6.512237909640573363e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.103296699522704216e+01;2.195156398766420835e+01;1.710702778635081600e+01;6.861928740611905608e-01;2.598178061767628458e-02;6.983692366976044674e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.166037982473024215e+01;2.243420410770869111e+01;1.750790853314300222e+01;6.988574221828663946e-01;1.336479401470139390e-02;7.419305046403705362e+00;4.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.227746542764635507e+01;2.290560463318648132e+01;1.790612478834312071e+01;7.011521122460415700e-01;-1.143352077528359857e-02;7.824125727565515831e+00;2.300092392715051393e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.288245342901143431e+01;2.337047985077505530e+01;1.829329595703687161e+01;6.845520072913358067e-01;-4.304968819804373681e-02;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.347615866140858998e+01;2.383633603878635654e+01;1.866135018546977165e+01;6.497130570428070184e-01;-7.345390607577712005e-02;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.405902594516339832e+01;2.430887148902964512e+01;1.900258986477902567e+01;5.984391386517267097e-01;-1.025143523672071150e-01;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.463137079620329928e+01;2.479189519948267773e+01;1.930961872930494039e+01;5.310412361424267091e-01;-1.307381794622759774e-01;8.000000000000000000e+00;-5.441004117048974464e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.519393171204607995e+01;2.528772835836795707e+01;1.957537098721390123e+01;4.512641034148235919e-01;-1.448855623603968468e-01;7.607772833202711027e+00;-7.999999999999995559e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.574881967964715557e+01;2.579639836036550093e+01;1.979708135155501836e+01;3.714911362142503948e-01;-1.415114106821103446e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.630133015250233086e+01;2.631861845273777689e+01;1.997750861595078220e+01;2.939669173130647351e-01;-1.382356630234443939e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.685779267794305980e+01;2.685694729364875855e+01;2.011840787522249130e+01;2.187528276527231919e-01;-1.289644522831201734e-01;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.742008256102510444e+01;2.740976234090496888e+01;2.022119618264862950e+01;1.503887028683858207e-01;-1.152313532718251543e-01;7.000000000000000000e+00;-3.355391332816894501e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.798830322027426121e+01;2.797398533472236437e+01;2.028848013946810980e+01;8.840334334348473599e-02;-9.557483218241201450e-02;6.722112365146519330e+00;-7.999999999999997335e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.856247788587774750e+01;2.854698113895114275e+01;2.032525451855311260e+01;4.391299596582651232e-02;-5.169711980102630750e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.914078199520076140e+01;2.912494509268867660e+01;2.034508658954844051e+01;3.034545913784160442e-02;5.437740867704927809e-03;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.972070615096743751e+01;2.970446263869650849e+01;2.036679926581718547e+01;4.892374092982798572e-02;4.944323236528234272e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.029884556106488702e+01;3.028134028588553051e+01;2.040497462018989694e+01;8.528805666360766979e-02;7.184602935404679758e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.087264285648138440e+01;3.085182754896790769e+01;2.046651825420727278e+01;1.312341106489626485e-01;8.883357129364290172e-02;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.144106674018496506e+01;3.141315297239043502e+01;2.055606980686932772e+01;1.871634896613307564e-01;1.094391962683917141e-01;6.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.200125211239782885e+01;3.195984016785707738e+01;2.067830221482270048e+01;2.550557323121732112e-01;1.335264942430339496e-01;6.000000000000000000e+00;4.999999999999995559e+00;1.000000000000000000e+00;1.000000000000000000e+00
