# 2026-06-22 15:20:58
# d2f6f4cfc6acff5dfbf1bcc9431b9dd4
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
2.165311846160383524e+01;4.931050554898731342e+00;1.513736634868493303e+00;-4.111881988852236214e-01;1.591229002688341609e-01;6.629512175496134141e+00;-8.119178796475623017e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.189310462040342387e+01;5.152924201074853272e+00;1.422273847091745091e+00;-3.697279648984318490e-01;1.865203131075677812e-01;6.328779552260054508e+00;-7.104514660089653155e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.213426878779475260e+01;5.379785718892455826e+00;1.340456933393865624e+00;-3.213876582779924829e-01;2.147905187361854318e-01;6.052003130837340095e+00;-6.498755768840501545e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.237502336535386505e+01;5.610184503114254539e+00;1.270605900153237267e+00;-2.661678864680442902e-01;2.428247205365325900e-01;5.787705201208065198e+00;-6.450246985656448828e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.261419126384686251e+01;5.842717884058629352e+00;1.214663872873779527e+00;-2.058561299451523163e-01;2.482415491700256660e-01;5.514720977841978566e+00;-5.844582069692612514e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.284962719960055466e+01;6.074468271299163113e+00;1.173168838736185160e+00;-1.490905446156751135e-01;2.337521025045426193e-01;5.259286849575302014e+00;-3.825503406470526446e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.307658911730731432e+01;6.299712063568310150e+00;1.145295085251168299e+00;-9.789374286822809246e-02;2.057372911650966474e-01;5.091523444654175279e+00;-2.235303543114173674e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.329367365166741521e+01;6.516145985501304416e+00;1.128500666682942910e+00;-5.923465742511299648e-02;1.477489612579901967e-01;4.995308932372678257e+00;-3.029156199371205727e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.350304842363266999e+01;6.725299902304243460e+00;1.118886394922100624e+00;-3.472318456257116742e-02;7.946247255643573704e-02;4.866688150360705123e+00;-4.677816910352385449e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.370662943534583889e+01;6.928792170937463801e+00;1.112875992550962145e+00;-2.846776127940344250e-02;-2.972611939992637550e-02;4.666907343672496822e+00;-4.857413607044015258e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.390546953519541518e+01;7.127506926992720260e+00;1.105816882544060853e+00;-4.655357824096631458e-02;-1.470767749865160290e-01;4.455146118945329192e+00;-4.259597494371192283e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.409867437823157132e+01;7.320312005979392467e+00;1.093394608614964403e+00;-8.397831280223286288e-02;-2.117725048567050128e-01;4.266424405817971888e+00;-3.708941194411659481e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.428669501486627524e+01;7.507302846756016557e+00;1.073743011576280493e+00;-1.261105600856585462e-01;-2.351506189738836461e-01;4.099714897566818728e+00;-2.295517847086591789e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.447131059740344483e+01;7.689885866444697626e+00;1.046423527011220767e+00;-1.730412063243061127e-01;-3.417640399204310286e-01;3.995007573485011232e+00;-1.099901507872357076e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.465427934857850545e+01;7.868783317066382565e+00;1.008040378786735136e+00;-2.583436068237081051e-01;-6.093704872271853423e-01;3.944311131437358675e+00;-1.301954628090007393e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.483298113086619807e+01;8.038323147311601247e+00;9.515552218583807065e-01;-3.935204745188106701e-01;-8.372947318803346528e-01;3.884876713177120244e+00;-2.330413442115057521e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.500480390481163795e+01;8.191633018398380983e+00;8.739720466613034588e-01;-5.401318749691742527e-01;-7.999711406011122961e-01;3.780400887797214615e+00;-1.973630248081384764e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.517085357765387599e+01;8.328329351725093588e+00;7.797032485038726257e-01;-6.649657206886288030e-01;-7.169742903263350842e-01;3.692694078643267819e+00;-1.107289437013966094e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
