# 2026-06-22 15:03:19
# 3861f6a37ba70717224eaa7aa6a08dd5
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
6.519343635465999931e+00;-8.881774648576902464e+00;6.936321867820804066e+00;-2.756564325170992452e-02;2.139198697409834451e-03;6.232506628520207315e+00;-3.972796377685508529e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.765168291878263851e+00;-8.636050984659537022e+00;6.929276110854143411e+00;-3.122907422990029574e-02;-3.318338204720414769e-02;6.216817241454041465e+00;-1.188339686720766508e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.009628220513365982e+00;-8.391756568897575264e+00;6.920281938529745602e+00;-4.388417079286686256e-02;8.471908461183848271e-02;6.169911972112746668e+00;-2.969145033408021828e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.253666119869357054e+00;-8.147750326481489225e+00;6.916351291755105990e+00;-6.547571270891901218e-02;-1.021008748213663442e-01;6.051334225602471584e+00;3.608019777879984402e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.477219008754965479e+00;-7.924376065581963502e+00;6.907416321319125529e+00;-9.611843317271830112e-02;-1.722236900742909471e-01;6.064648593187255798e+00;-9.485414179045127681e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.704275889825436430e+00;-7.698023481203779994e+00;6.889546380447164609e+00;-1.357889319192732980e-01;-1.445313531653602823e-01;6.061096269460257702e+00;-1.143966412203123451e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.927873401632852257e+00;-7.475810766460933010e+00;6.864699716826439868e+00;-1.829922235656052942e-01;-1.131721069460580043e-01;6.018746705165893829e+00;1.172892209980985534e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.186490680650102547e+00;-7.219674947296145007e+00;6.828959835082514473e+00;-2.361441033545748358e-01;-1.755953694554007460e-01;6.068935020643813516e+00;-6.479697180909194110e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.437229087333220079e+00;-6.973139938518507108e+00;6.783240713995176918e+00;-2.940973586897858705e-01;-4.428642283092424359e-01;5.795045676345994323e+00;-1.106126464032012091e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.659066164825695466e+00;-6.760442967289979066e+00;6.720219389186720349e+00;-3.524493106871143255e-01;-3.790854051709499073e-01;5.752546798305990805e+00;-5.268289549584289633e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.942488035955312498e+00;-6.497647046592714304e+00;6.614076744130692020e+00;-4.109369374540576825e-01;-3.917991219798812597e-01;5.726531670246952643e+00;-1.908296034327140456e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.192114870909593449e+00;-6.277197664646188002e+00;6.496963009971601366e+00;-4.670977728940357565e-01;-1.802009534634161358e-01;5.718207113291750687e+00;-2.745237467770200723e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.383526164109653678e+00;-6.111860628186292388e+00;6.400516405369994999e+00;-5.202422891024067741e-01;-4.084470645975201153e-01;5.625562521455615972e+00;2.442990194866385689e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.631047920519154815e+00;-5.910084407883360313e+00;6.257151915986092661e+00;-5.689200727694360138e-01;-8.643757300669731303e-02;5.636301298510484337e+00;2.514083360311793136e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.884212634180011392e+00;-5.706929259114112085e+00;6.106087831003829791e+00;-6.109254847840008829e-01;-2.298682401924315999e-01;5.748116797322118998e+00;-4.049681959999121617e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.013565658218137777e+01;-5.514192323102264481e+00;5.944605533264173403e+00;-6.459003012215948081e-01;-2.329584611169858432e-01;5.568151459444373508e+00;1.355415336705104168e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.037150890460460317e+01;-5.342291812605207468e+00;5.783123235524513461e+00;-6.725950604490329443e-01;-3.949642132569156777e-03;5.573889687311231356e+00;7.452753888616447941e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.061472453032964935e+01;-5.165182195729453696e+00;5.616431831406156761e+00;-6.908680833597532489e-01;-3.518754612374640489e-01;5.577140734312017400e+00;3.953837991395570649e-03;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.083232555805406605e+01;-5.019327217125894691e+00;5.454949533666503925e+00;-7.032730936889552975e-01;2.316356406974534599e-01;5.577294997464555593e+00;8.811861669462350832e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.105332922471206558e+01;-4.863054025764931509e+00;5.298676342305540743e+00;-7.108034808701715335e-01;-4.068861442009806005e-14;5.580785658267466864e+00;-3.494295662800717128e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.131116683581305971e+01;-4.680735302510480977e+00;5.116357619051086658e+00;-7.115117956019609835e-01;1.265513166897918595e-01;5.416940729892624873e+00;4.560829038878229547e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.154701915823627978e+01;-4.508834792013427517e+00;4.954875321311430270e+00;-7.028354865579770072e-01;3.517768533060453007e-01;5.612005979430085389e+00;5.325716907349886675e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.179921738589900215e+01;-4.310888749622879601e+00;4.798602129950474193e+00;-6.835848163379343312e-01;2.512957662525653335e-01;5.846441981521163456e+00;2.469377524752477271e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.204630699686099504e+01;-4.107733600853631373e+00;4.657956257725608396e+00;-6.487980456501112325e-01;2.974572546481781266e-01;6.810582536133061637e+00;1.243138868122943386e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.229380593983504610e+01;-3.894436484749636662e+00;4.532417152125034931e+00;-5.981396476359885916e-01;8.447483382712467348e-02;7.248278802452924552e+00;2.137299468796326352e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.255485742391397608e+01;-3.666667494418167195e+00;4.404866517539414161e+00;-5.396183497974395005e-01;3.763315835809138421e-01;7.981005548368963254e+00;5.051992530946773030e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.280369960640122784e+01;-3.438898504086697727e+00;4.304648161793565464e+00;-4.761755469820864728e-01;3.383936809726523220e-02;8.136998663986393154e+00;2.133481375739124175e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.305660050272586226e+01;-3.206558197338768679e+00;4.204764002778826892e+00;-4.139869460600585360e-01;2.552791783805018477e-01;8.775074603787885508e+00;5.834051026909880200e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.330937795801158074e+01;-2.968374547392260254e+00;4.120117734113971864e+00;-3.617883648349684567e-01;6.756544381455646328e-03;8.941552854354871016e+00;6.024353074407006403e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.355417520836190270e+01;-2.737572907111392784e+00;4.038531604025950017e+00;-3.193261834717306957e-01;1.546727311617054068e-01;9.104990806295766959e+00;6.023925400141981967e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.379915109007809093e+01;-2.503676572641948983e+00;3.965691454764832535e+00;-2.859994819353509632e-01;1.174056461187371475e-01;9.265651108007201486e+00;6.023518950872225552e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.404485170919258508e+01;-2.267081511271227257e+00;3.899422524124375400e+00;-2.615938017523702364e-01;8.663020025135370616e-02;9.424025420502083250e+00;6.023130874305675064e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.429222278395056911e+01;-2.027507351177999073e+00;3.837805396290109528e+00;-2.425598147883100408e-01;6.867107753418862093e-02;9.580822085908883068e+00;6.022758276547005352e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.454241995817490540e+01;-1.784166858248618537e+00;3.779632975928489902e+00;-2.274399806520453482e-01;5.077870241515528016e-02;9.736832444152257793e+00;6.022398816469483052e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
