# 2026-04-22 19:05:27
# 2ad845a79b805b2df116adae05ea9de9
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.551237497917917540e+00;1.041647794761075385e+00;4.320080205925069805e+00;-2.388180661818799955e+00;4.839885782318606965e-03;4.486471463416948247e+00;4.999999999999992006e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.720303898931623721e+00;9.181683329243863767e-01;4.204597434672172618e+00;-2.393010765651914173e+00;-6.253769153290446303e-02;4.671090900656041711e+00;4.999999999999984901e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.891312375236507304e+00;7.920354135453837596e-01;4.089122824402001477e+00;-2.409497307582618930e+00;-1.300245501019084149e-01;4.850688091935050572e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.063846481530293264e+00;6.622070432158099207e-01;3.975489149410111889e+00;-2.436866064701642465e+00;-1.602375586394527984e-01;5.025387152068819141e+00;5.000000000000007994e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.237419758672507086e+00;5.284772319449770883e-01;3.864836448966990634e+00;-2.463046966876287325e+00;-1.373687837932808520e-01;5.195214028276457618e+00;4.999999999999987566e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.410936672184830432e+00;3.921919542589556440e-01;3.757437927743990880e+00;-2.484545526466267695e+00;-1.104684968575651433e-01;5.359609867772441305e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.583869015800360103e+00;2.543425373945880086e-01;3.653019855847821962e+00;-2.501327197212703357e+00;-8.368198871932461258e-02;5.518581463644350649e+00;4.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.756810985754550636e+00;1.149887286599117486e-01;3.550601883973861117e+00;-2.513492701518702521e+00;-6.029510186581302916e-02;5.673108589690570192e+00;4.999999999999976019e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.930565775236880999e+00;-2.608788420019919618e-02;3.449171532638734217e+00;-2.523156770820518702e+00;-5.925139159429974184e-02;5.824234624845072261e+00;5.000000000000015987e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.105190099976972373e+00;-1.689150315979527639e-01;3.348702329610377060e+00;-2.534217905938486393e+00;-6.748623049955369824e-02;5.972265249689194810e+00;4.999999999999989342e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.280337978362576568e+00;-3.133497343097013665e-01;3.249629649443001256e+00;-2.546763041851293430e+00;-7.576921759340116136e-02;6.117142388117279950e+00;4.999999999999990230e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.455536898055727502e+00;-4.591291232948638279e-01;3.152454389171881921e+00;-2.560763012576821041e+00;-8.401240883214494692e-02;6.258707549760787359e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.630365137529178554e+00;-6.060100891348692009e-01;3.057634058064605753e+00;-2.576141548415276983e+00;-9.067809727873539505e-02;6.396850989992434400e+00;5.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.804554923212949191e+00;-7.538312634107769972e-01;2.965487534135323955e+00;-2.592305563553768621e+00;-9.464487063218465779e-02;6.531584834096920922e+00;5.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.978202946013776664e+00;-9.026847345423721913e-01;2.876065613138780730e+00;-2.609064199468424938e+00;-9.838643527901479169e-02;6.663188476473795419e+00;4.999999999999981348e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.151614715705948200e+00;-1.052838588064844982e+00;2.789316191583807392e+00;-2.626453355801719791e+00;-1.021808567290846681e-01;6.792068784246438007e+00;5.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.325011513924380324e+00;-1.204492794944078460e+00;2.705248057500587056e+00;-2.644503302269264999e+00;-1.050773501102673091e-01;6.918537876756851723e+00;5.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.498666998387812477e+00;-1.357883096683588642e+00;2.623837722674525530e+00;-2.662588075151954392e+00;-9.958198109971734546e-02;7.042919934001346860e+00;5.000000000000020428e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.672781676855250588e+00;-1.513069310085395580e+00;2.544887355811362273e+00;-2.679068443504637909e+00;-8.966270082456363755e-02;7.165463556632460929e+00;5.000000000000027534e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.847525376968764732e+00;-1.670036304721887355e+00;2.468097230637944506e+00;-2.693866408581461425e+00;-7.968420500616921198e-02;7.286378042797605481e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.023142504341207903e+00;-1.828849756776085744e+00;2.393132819927410448e+00;-2.706985038177272429e+00;-6.969227969573074666e-02;7.405908199288423255e+00;5.000000000000008882e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.199834076898715907e+00;-1.989548727314591536e+00;2.319677032676101813e+00;-2.718418919336383244e+00;-5.981478899478414463e-02;7.524253583038158943e+00;5.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.377716422184469103e+00;-2.152105787430996120e+00;2.247445938466811288e+00;-2.728202684658135091e+00;-5.017995346026615788e-02;7.641545356452456694e+00;5.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.556782466774137674e+00;-2.316389191179509144e+00;2.176202611917636975e+00;-2.736326439919441356e+00;-4.050984961992595834e-02;7.757826749845396996e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.737011147083345364e+00;-2.482256706949994562e+00;2.105701942288715767e+00;-2.742753848604424061e+00;-3.077686855861830675e-02;7.873129154517209294e+00;4.999999999999976907e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.918200917150735485e+00;-2.649400341393960634e+00;2.035753831221043697e+00;-2.747446715484134216e+00;-2.137607847412511392e-02;7.987368802326756168e+00;4.999999999999943157e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.100235518875711804e+00;-2.817594864469574301e+00;1.966132005386485693e+00;-2.750695124754026111e+00;-1.657776232860361243e-02;8.100518897060391410e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.283002723494231390e+00;-2.986676888069509150e+00;1.896740936945230604e+00;-2.753561714488644174e+00;-1.484203604081282997e-02;8.212556145793932671e+00;4.999999999999987566e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.466418355347713032e+00;-3.156547395225775876e+00;1.827565039360272925e+00;-2.756129654899324599e+00;-1.315567032051322312e-02;8.323474921350607403e+00;3.478930843784436622e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.650349179372852859e+00;-3.327062172826496855e+00;1.758606655922551942e+00;-2.758394112379734864e+00;-1.146426600072065344e-02;8.400000000000000355e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.834669615730968317e+00;-3.498083633574116558e+00;1.689863050961825985e+00;-2.760350205209944452e+00;-9.552852567969514000e-03;8.400000000000000355e+00;-2.588997523396624700e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.019277374008840553e+00;-3.669492745523116106e+00;1.621314230714963056e+00;-2.761889803674821842e+00;-7.011711221953943404e-03;8.342907283557547515e+00;-7.999999999999985789e+00;1.000000000000000000e+00;1.000000000000000000e+00
