# 2026-04-22 20:45:37
# 91469a2c6e3ba752e41f0b718194c6e0
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.229490758345502321e+01;-7.959344034408401214e+00;-5.164510298725496495e-01;-1.770398704804056145e+00;7.472368701831800797e-01;2.409672507810604269e+00;-1.304327943542727075e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.239677859249614578e+01;-7.975693526317658488e+00;-6.170014977847650961e-01;-1.693226549733539033e+00;7.745098236298836314e-01;2.353885126220009116e+00;-1.080436316299838939e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.249922484073080575e+01;-7.984089371299175397e+00;-7.191031312898369388e-01;-1.611125959639092109e+00;8.410555163719064531e-01;2.306382859222856130e+00;-1.412915264446260588e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.260327175018408141e+01;-7.983588102443428092e+00;-8.231488332496601501e-01;-1.519468390446641726e+00;9.193964065126859486e-01;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.270837596302106220e+01;-7.972990489599767194e+00;-9.277174048096520353e-01;-1.418130193311262888e+00;1.075100932847360413e+00;2.299999999999999822e+00;2.288973220731458091e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.281314437353442059e+01;-7.950753250823844986e+00;-1.030098677770667992e+00;-1.289354989139968044e+00;1.423923474032479097e+00;2.310403085439580728e+00;1.052188007866912578e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.291655861108117520e+01;-7.914107111815122053e+00;-1.126802168003077753e+00;-1.120137464397077842e+00;1.715292526946150531e+00;2.357028820016319415e+00;1.272124932576427225e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.301905215992175968e+01;-7.861494262474995054e+00;-1.214761338293901982e+00;-9.519067610155992343e-01;1.385430406571017237e+00;2.411711851818997054e+00;1.320304646994202580e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.312164999385489494e+01;-7.796881919215518764e+00;-1.294458017185125875e+00;-8.356497401886593401e-01;8.982807800907872675e-01;2.467240330821286687e+00;1.029191551926111226e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.322490332515658196e+01;-7.724727098256188640e+00;-1.368315530257413037e+00;-7.632677653746010593e-01;7.308549528532179984e-01;2.509942183118762937e+00;5.453400483842011370e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.332914782090008465e+01;-7.646439086028132159e+00;-1.437147950193057744e+00;-6.721910786905261892e-01;1.088302789868462739e+00;2.532490307840106869e+00;2.973930528971840404e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.343471718889973232e+01;-7.559727280487233969e+00;-1.497363847094810518e+00;-5.333425032318251935e-01;1.550205856093898937e+00;2.544857236189834282e+00;7.411580815997561578e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.354219765965223310e+01;-7.462560224977376144e+00;-1.543305276292466166e+00;-3.471327136983347050e-01;1.628166279111875170e+00;2.575969408128226501e+00;1.373596287553251472e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.365241000963087004e+01;-7.356172227046729795e+00;-1.572086450419356130e+00;-1.902728416956422086e-01;1.184419675037416297e+00;2.634082941207211981e+00;1.363607474995427893e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.376583065410611972e+01;-7.243733368697003350e+00;-1.586977579530039817e+00;-8.110270262217528225e-02;7.589581231724911170e-01;2.692158133990151470e+00;2.063180546253198688e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.388338796663640728e+01;-7.126289791426416720e+00;-1.592147481582431690e+00;-1.332405865922712054e-02;4.668551350399638422e-01;2.780791135445797035e+00;2.496611115586751861e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.400600405429104711e+01;-7.003682647967741204e+00;-1.590666493859922426e+00;3.511059088527239413e-02;3.328576875238165034e-01;2.888779796687624746e+00;3.741162513449306726e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.413222849197268616e+01;-6.877638781441488547e+00;-1.583917243593561563e+00;6.904409345873223358e-02;2.046526942271849892e-01;3.047868268613675102e+00;3.968453423856437290e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.426214692697375241e+01;-6.748132823770029098e+00;-1.573572840240818893e+00;9.044727134729343976e-02;2.205662545344770076e-01;3.212577080666893181e+00;3.219993857233013124e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.439810444829972624e+01;-6.612982592851755825e+00;-1.558778831729267900e+00;1.319777068324395064e-01;4.089456795270984824e-01;3.346074755030846060e+00;2.754139232960307826e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.454610518540772901e+01;-6.467043303682386224e+00;-1.534162941307609662e+00;2.076164499043176015e-01;5.692751650639007455e-01;3.465753242717537042e+00;4.583450962677883211e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.470388979902478255e+01;-6.314327739743796464e+00;-1.494490018234041040e+00;2.917620754321528231e-01;3.380820229661627430e-01;3.668493099048273365e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.486620907746406495e+01;-6.159660808746666660e+00;-1.445238737956483721e+00;3.135920640819769845e-01;-6.689801494665277570e-02;3.883430751559454830e+00;5.000000000000014211e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.503009234609741362e+01;-6.002970357519495259e+00;-1.397219697647709813e+00;2.760122741671595659e-01;-1.952911351591398170e-01;4.088993407733878982e+00;4.999999999999988454e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.519537924613556967e+01;-5.843463065931368661e+00;-1.353893224742065637e+00;2.620698574440160078e-01;5.620633573826379348e-02;4.286342973779941445e+00;5.000000000000007994e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.536395757476874913e+01;-5.681201207071786996e+00;-1.308179528280396742e+00;2.951453988473791701e-01;3.070268277866197715e-01;4.478673841128026467e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.553864465526803684e+01;-5.515788285195778684e+00;-1.252017785342642409e+00;3.566184990628020191e-01;2.810948769006665349e-01;4.669624201174796596e+00;5.000000000000015099e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.572006806302483284e+01;-5.347130241414904006e+00;-1.185167825356888471e+00;3.931327796211919745e-01;1.193163841840201578e-01;4.860002495654226706e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.590317751220764819e+01;-5.178412278830963444e+00;-1.114010819506738414e+00;4.009757229108736332e-01;6.290466016181668618e-03;5.044870538437381313e+00;4.353573669145301750e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.608741597779206955e+01;-5.008736869531980496e+00;-1.042218983758342432e+00;3.991232330779652115e-01;-1.724078453280823708e-02;5.201433476919378407e+00;3.937678576769186201e+00;1.000000000000000000e+00;1.000000000000000000e+00
